invoice_id,client_id,invoice_amount,invoice_issue_date,invoice_due_date,paid_date,payment_status,delay_days,payment_time,invoice_age,days_until_due,rolling_delay_mean,rolling_delay_std,client_avg_delay,client_max_delay,client_total_invoices,client_avg_invoice_value,client_late_payment_ratio,client_payment_frequency,client_name,industry
INV00587,C007,166700.0,2024-02-02,2024-03-18,2024-03-17,paid,-1.0,44.0,769,-724,-1.0,0.0,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00143,C007,73900.0,2024-02-21,2024-04-06,2024-04-12,overdue,6.0,51.0,750,-705,2.5,4.949747468305833,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV01044,C007,149800.0,2024-03-01,2024-03-31,2024-04-14,overdue,14.0,44.0,741,-711,6.333333333333333,7.505553499465135,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00527,C007,14100.0,2024-04-22,2024-05-22,2024-06-05,overdue,14.0,44.0,689,-659,8.25,7.22841614740048,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV01021,C007,22100.0,2024-07-29,2024-08-13,2024-09-04,overdue,22.0,37.0,591,-576,11.0,8.774964387392123,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00839,C007,21700.0,2024-08-30,2024-10-14,2025-01-12,overdue,90.0,135.0,559,-514,29.2,34.45576874777285,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00427,C007,56000.0,2024-09-16,2024-10-01,2024-10-16,overdue,15.0,30.0,542,-527,31.0,33.15116890850155,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV01198,C007,21700.0,2024-10-17,2024-11-01,2024-11-28,overdue,27.0,42.0,511,-496,33.6,31.97342646636422,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00644,C007,50700.0,2024-11-03,2024-11-18,2024-11-13,paid,-5.0,10.0,494,-479,29.8,35.78686910027196,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00570,C007,86700.0,2024-11-14,2024-11-29,2024-11-27,paid,-2.0,13.0,483,-468,25.0,38.59404099080582,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00746,C007,85000.0,2024-12-25,2025-02-08,2025-02-07,paid,-1.0,44.0,442,-397,6.8,13.718600511714014,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV01138,C007,25600.0,2025-01-01,2025-01-16,2025-03-02,overdue,45.0,60.0,435,-420,12.8,22.16303228351211,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00991,C007,34100.0,2025-01-15,2025-03-01,2025-02-26,paid,-3.0,42.0,421,-376,6.8,21.40560674215987,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00502,C007,84500.0,2025-02-06,2025-04-07,2025-04-06,paid,-1.0,59.0,399,-339,7.6,20.92367080605122,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00643,C007,176800.0,2025-04-15,2025-05-15,2025-05-14,paid,-1.0,29.0,331,-301,7.8,20.813457185196313,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00013,C007,91800.0,2025-05-26,2025-07-25,2025-07-20,paid,-5.0,55.0,290,-230,7.0,21.307275752662516,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00557,C007,21400.0,2025-06-20,2025-08-19,2025-08-18,paid,-1.0,59.0,265,-205,-2.2,1.7888543819998477,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00425,C007,236700.0,2025-06-22,2025-07-07,2025-07-13,overdue,6.0,21.0,263,-248,-0.4,3.9749213828703653,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV01165,C007,89800.0,2025-07-05,2025-08-04,2025-08-23,overdue,19.0,49.0,250,-220,3.6,9.47628619238571,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00042,C007,204300.0,2025-07-06,2025-08-05,2025-08-01,paid,-4.0,26.0,249,-219,3.0,9.924716620639607,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00918,C007,52600.0,2025-08-08,2025-10-07,2025-10-08,overdue,1.0,61.0,216,-156,4.2,9.038805230781337,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00155,C007,107300.0,2025-08-12,2025-10-11,2025-10-15,overdue,4.0,64.0,212,-152,5.2,8.584870412533904,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV01109,C007,16200.0,2025-08-21,2025-10-05,2025-11-24,overdue,50.0,95.0,203,-158,14.0,21.87464285422736,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00812,C007,21500.0,2025-10-04,2025-10-19,2025-10-15,paid,-4.0,11.0,159,-144,9.4,22.952124084711638,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00551,C007,155600.0,2025-10-29,2025-11-28,2025-11-23,paid,-5.0,25.0,134,-104,9.2,23.101947969814148,11.2,90.0,25,82664.0,0.52,26.46,Client_H_7,Healthcare
INV00817,C008,30400.0,2024-01-13,2024-02-12,2024-02-18,overdue,6.0,36.0,789,-759,6.0,0.0,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00508,C008,187500.0,2024-02-22,2024-03-23,2024-03-21,paid,-2.0,28.0,749,-719,2.0,5.656854249492381,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00449,C008,48100.0,2024-03-17,2024-05-16,2024-05-11,paid,-5.0,55.0,725,-665,-0.3333333333333333,5.686240703077327,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00140,C008,208800.0,2024-05-10,2024-05-25,2024-05-21,paid,-4.0,11.0,671,-656,-1.25,4.991659710623979,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00305,C008,137400.0,2024-05-13,2024-06-27,2024-06-27,paid,0.0,45.0,668,-623,-1.0,4.358898943540673,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00611,C008,141200.0,2024-05-27,2024-07-26,2024-07-22,paid,-4.0,56.0,654,-594,-3.0,1.9999999999999991,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00764,C008,36400.0,2024-06-10,2024-08-09,2024-08-06,paid,-3.0,57.0,640,-580,-3.2,1.9235384061671337,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00654,C008,29900.0,2024-06-15,2024-07-15,2024-07-12,paid,-3.0,27.0,635,-605,-2.8,1.6431676725154973,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00915,C008,18500.0,2024-07-13,2024-09-11,2024-09-06,paid,-5.0,55.0,607,-547,-3.0,1.8708286933869698,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00569,C008,142700.0,2024-11-10,2024-12-10,2024-12-06,paid,-4.0,26.0,487,-457,-3.8,0.8366600265340735,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00517,C008,16400.0,2024-11-22,2024-12-22,2024-12-18,paid,-4.0,26.0,475,-445,-3.8,0.8366600265340735,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00603,C008,24100.0,2024-11-24,2024-12-24,2024-12-23,paid,-1.0,29.0,473,-443,-3.4,1.516575088810309,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00755,C008,20200.0,2025-02-16,2025-04-02,2025-03-31,paid,-2.0,43.0,389,-344,-3.2,1.6431676725154973,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00142,C008,79000.0,2025-03-14,2025-04-13,2025-04-12,paid,-1.0,29.0,363,-333,-2.4,1.5165750888103091,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00833,C008,19600.0,2025-06-26,2025-07-26,2025-07-26,paid,0.0,30.0,259,-229,-1.6,1.5165750888103091,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00738,C008,62000.0,2025-07-10,2025-08-24,2025-08-24,paid,0.0,45.0,245,-200,-0.8,0.8366600265340737,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00673,C008,163300.0,2025-07-26,2025-08-25,2025-08-24,paid,-1.0,29.0,229,-199,-0.8,0.8366600265340737,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV01156,C008,64200.0,2025-09-26,2025-10-11,2025-10-09,paid,-2.0,13.0,167,-152,-0.8,0.8366600265340737,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00068,C008,139200.0,2025-09-28,2025-10-13,2025-10-22,overdue,9.0,24.0,165,-150,1.2,4.438468204234429,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00113,C008,79500.0,2025-10-10,2025-11-24,2025-12-07,overdue,13.0,58.0,153,-108,3.8,6.760177512462228,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00692,C008,237600.0,2025-10-10,2025-11-24,2025-11-19,paid,-5.0,40.0,153,-108,2.8,7.758865896508328,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00077,C008,80100.0,2025-10-11,2025-11-25,2025-11-23,paid,-2.0,43.0,152,-107,2.6,7.893034904268445,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00080,C008,35800.0,2025-10-14,2025-11-28,2025-12-23,overdue,25.0,70.0,149,-104,8.0,12.083045973594572,0.22,25.0,23,87039.13,0.17,29.09,Client_I_8,Real Estate
INV00021,C009,40000.0,2024-01-12,2024-01-27,2024-01-23,paid,-4.0,11.0,790,-775,-4.0,0.0,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00857,C009,496400.0,2024-01-23,2024-02-07,2024-02-09,overdue,2.0,17.0,779,-764,-1.0,4.242640687119285,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00718,C009,385400.0,2024-07-10,2024-08-24,2024-08-21,paid,-3.0,42.0,610,-565,-1.6666666666666667,3.2145502536643185,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00960,C009,83500.0,2024-07-22,2024-09-05,2024-09-02,paid,-3.0,42.0,598,-553,-2.0,2.70801280154532,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00307,C009,477000.0,2024-08-31,2024-10-15,2024-10-24,overdue,9.0,54.0,558,-513,0.2,5.449770637375485,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00685,C009,275600.0,2024-11-22,2025-01-06,2025-01-01,paid,-5.0,40.0,475,-430,0.0,5.656854249492381,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00980,C009,102300.0,2025-02-17,2025-04-03,2025-03-29,paid,-5.0,40.0,388,-343,-1.4,5.89915248150105,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00959,C009,792400.0,2025-04-12,2025-04-27,2025-04-22,paid,-5.0,10.0,334,-319,-1.8,6.099180272790763,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00704,C009,200800.0,2025-05-09,2025-05-24,2025-05-24,paid,0.0,15.0,307,-292,-1.2,6.099180272790763,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00874,C009,140700.0,2025-06-26,2025-08-10,2025-08-09,paid,-1.0,44.0,259,-214,-3.2,2.4899799195977477,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00679,C009,52500.0,2025-08-31,2025-09-30,2025-09-29,paid,-1.0,29.0,193,-163,-2.4,2.40831891575846,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00454,C009,140700.0,2025-09-11,2025-10-11,2025-10-09,paid,-2.0,28.0,182,-152,-1.8,1.923538406167136,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00466,C009,77500.0,2025-10-15,2025-11-14,2025-11-10,paid,-4.0,26.0,148,-118,-1.6,1.5165750888103116,-1.69,9.0,13,251138.46,0.15,53.5,Client_J_9,Healthcare
INV00593,C010,35800.0,2024-01-04,2024-01-19,2024-01-16,paid,-3.0,12.0,798,-783,-3.0,0.0,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00018,C010,53800.0,2024-02-18,2024-03-04,2024-05-16,overdue,73.0,88.0,753,-738,35.0,53.74011537017761,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00854,C010,49000.0,2024-03-04,2024-04-03,2024-04-20,overdue,17.0,47.0,738,-708,29.0,39.395431207184416,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00601,C010,124400.0,2024-05-23,2024-07-07,2024-07-14,overdue,7.0,52.0,658,-613,23.5,33.99509768579386,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00293,C010,162400.0,2024-06-07,2024-08-06,2024-08-03,paid,-3.0,57.0,643,-583,18.2,31.736414416250618,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00049,C010,85200.0,2024-07-06,2024-08-20,2024-08-20,paid,0.0,45.0,614,-569,18.8,31.260198335903116,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00277,C010,440600.0,2024-07-24,2024-08-23,2024-08-21,paid,-2.0,28.0,596,-566,3.8,8.34865258589672,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00029,C010,641200.0,2024-09-02,2024-09-17,2024-10-01,overdue,14.0,29.0,556,-541,3.2,7.1902712048990205,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00825,C010,113100.0,2024-12-01,2024-12-16,2024-12-16,paid,0.0,15.0,466,-451,1.8,6.942621983083914,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00097,C010,179900.0,2024-12-05,2024-12-20,2025-01-17,overdue,28.0,43.0,462,-447,8.0,12.884098726725126,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV01162,C010,21200.0,2024-12-05,2025-02-03,2025-02-01,paid,-2.0,58.0,462,-402,7.6,13.221195104830729,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV01074,C010,23700.0,2025-02-06,2025-03-08,2025-03-07,paid,-1.0,29.0,399,-369,7.8,13.046072205840346,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00202,C010,199600.0,2025-02-22,2025-04-23,2025-04-20,paid,-3.0,57.0,383,-323,4.4,13.24009063413087,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00242,C010,118500.0,2025-02-24,2025-03-11,2025-03-29,overdue,18.0,33.0,381,-366,8.0,14.159802258506296,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00982,C010,175700.0,2025-03-04,2025-05-03,2025-05-03,paid,0.0,60.0,373,-313,2.4,8.792041856133306,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00585,C010,293500.0,2025-03-09,2025-04-23,2025-04-19,paid,-4.0,41.0,368,-323,2.0,9.082951062292475,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00506,C010,29700.0,2025-03-17,2025-04-16,2025-04-11,paid,-5.0,25.0,360,-330,1.2,9.57601169589929,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00997,C010,120300.0,2025-04-13,2025-05-13,2025-06-16,overdue,34.0,64.0,333,-303,8.6,16.9646691685986,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00860,C010,36700.0,2025-04-17,2025-05-02,2025-05-11,overdue,9.0,24.0,329,-314,6.8,16.177144370994526,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00790,C010,348700.0,2025-05-21,2025-07-20,2025-07-24,overdue,4.0,64.0,295,-235,7.6,15.852444606432156,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00501,C010,50200.0,2025-05-24,2025-06-08,2025-07-17,overdue,39.0,54.0,292,-277,16.2,19.27952281567155,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00871,C010,58700.0,2025-05-29,2025-07-13,2025-07-12,paid,-1.0,44.0,287,-242,17.0,18.234582528810467,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00391,C010,114400.0,2025-06-04,2025-07-19,2025-08-05,overdue,17.0,62.0,281,-236,13.6,15.678010077812807,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00575,C010,56200.0,2025-09-02,2025-09-17,2025-09-13,paid,-4.0,11.0,191,-176,11.0,17.59261208575918,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00252,C010,1110700.0,2025-10-08,2025-11-22,2025-11-17,paid,-5.0,40.0,155,-110,9.2,18.89973544788392,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV01144,C010,42600.0,2025-10-25,2025-12-09,2025-12-09,paid,0.0,45.0,138,-93,1.4,8.961026726887937,8.73,73.0,26,180223.08,0.42,26.4,Client_K_10,Consultancy
INV00161,C011,31100.0,2024-01-13,2024-03-13,2024-03-13,paid,0.0,60.0,789,-729,0.0,0.0,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV01123,C011,46300.0,2024-01-26,2024-03-11,2024-03-07,paid,-4.0,41.0,776,-731,-2.0,2.8284271247461903,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00040,C011,86600.0,2024-02-02,2024-03-18,2024-03-21,overdue,3.0,48.0,769,-724,-0.3333333333333333,3.511884584284246,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00078,C011,30400.0,2024-02-22,2024-03-08,2024-03-06,paid,-2.0,13.0,749,-734,-0.75,2.9860788111948193,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00003,C011,36500.0,2024-03-22,2024-04-21,2024-04-18,paid,-3.0,27.0,720,-690,-1.2,2.7748873851023212,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00580,C011,107500.0,2024-04-03,2024-06-02,2024-05-30,paid,-3.0,57.0,708,-648,-1.8,2.7748873851023212,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00853,C011,53900.0,2024-04-14,2024-05-14,2024-06-05,overdue,22.0,52.0,697,-667,3.4,10.691117808723277,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00301,C011,57200.0,2024-05-08,2024-06-07,2024-07-01,overdue,24.0,54.0,673,-643,7.6,14.08190328045183,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV01105,C011,161400.0,2024-07-20,2024-08-19,2024-11-17,overdue,90.0,120.0,600,-570,26.0,38.072299641602946,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00035,C011,96100.0,2024-07-24,2024-09-07,2024-09-17,overdue,10.0,55.0,596,-551,28.6,35.983329473521486,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00298,C011,310700.0,2024-10-09,2024-11-08,2024-11-05,paid,-3.0,27.0,519,-489,28.6,35.983329473521486,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00336,C011,33900.0,2024-11-12,2024-12-27,2025-01-06,overdue,10.0,55.0,485,-440,26.2,36.92153842948584,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00095,C011,60500.0,2024-12-02,2025-01-16,2025-01-14,paid,-2.0,43.0,465,-420,21.0,39.07684736515984,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00353,C011,32700.0,2024-12-28,2025-01-12,2025-03-04,overdue,51.0,66.0,439,-424,13.2,22.038602496528675,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00889,C011,42000.0,2025-01-08,2025-01-23,2025-02-07,overdue,15.0,30.0,428,-413,14.2,21.970434679359442,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00694,C011,43800.0,2025-04-04,2025-06-03,2025-05-30,paid,-4.0,56.0,342,-282,14.0,22.169799277395363,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00500,C011,177400.0,2025-06-11,2025-08-10,2025-08-08,paid,-2.0,58.0,274,-214,11.6,23.330237889914454,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00230,C011,95700.0,2025-07-18,2025-08-02,2025-08-02,paid,0.0,15.0,237,-222,12.0,23.054283766797006,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00385,C011,96700.0,2025-07-25,2025-09-23,2025-10-02,overdue,9.0,69.0,230,-170,3.6,8.080841540334768,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00206,C011,48000.0,2025-08-26,2025-09-25,2025-09-21,paid,-4.0,26.0,198,-168,-0.2,5.4037024344425175,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00158,C011,54000.0,2025-09-06,2025-09-21,2025-09-17,paid,-4.0,11.0,187,-172,-0.2,5.4037024344425175,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00124,C011,203700.0,2025-09-19,2025-11-18,2025-11-14,paid,-4.0,56.0,174,-114,-0.6,5.639148871948673,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00802,C011,98000.0,2025-10-27,2025-11-11,2025-12-14,overdue,33.0,48.0,136,-121,6.0,16.109003693587013,10.09,90.0,23,87134.78,0.43,29.68,Client_L_11,Education
INV00290,C012,58800.0,2024-04-28,2024-05-13,2024-05-09,paid,-4.0,11.0,683,-668,-4.0,0.0,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00794,C012,221000.0,2024-06-25,2024-08-24,2024-08-24,paid,0.0,60.0,625,-565,-2.0,2.8284271247461903,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV01026,C012,63900.0,2024-07-23,2024-09-06,2024-09-05,paid,-1.0,44.0,597,-552,-1.6666666666666667,2.0816659994661326,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV01150,C012,16200.0,2024-08-14,2024-09-28,2024-09-27,paid,-1.0,44.0,575,-530,-1.5,1.7320508075688772,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00465,C012,34400.0,2024-11-03,2024-12-03,2024-11-28,paid,-5.0,25.0,494,-464,-2.2,2.16794833886788,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV01147,C012,41600.0,2024-11-08,2024-12-08,2024-12-03,paid,-5.0,25.0,489,-459,-2.4,2.408318915758459,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00628,C012,94600.0,2024-12-03,2025-01-02,2025-01-01,paid,-1.0,29.0,464,-434,-2.6,2.1908902300206643,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00571,C012,54400.0,2025-01-11,2025-02-10,2025-02-09,paid,-1.0,29.0,425,-395,-2.6,2.1908902300206643,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00648,C012,64700.0,2025-03-20,2025-05-04,2025-05-04,paid,0.0,45.0,357,-312,-2.4,2.408318915758459,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00739,C012,55600.0,2025-03-27,2025-04-26,2025-04-26,paid,0.0,30.0,350,-320,-1.4,2.0736441353327724,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00050,C012,129600.0,2025-03-29,2025-04-13,2025-05-02,overdue,19.0,34.0,348,-333,3.4,8.734987120768983,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00399,C012,11100.0,2025-03-30,2025-05-14,2025-05-11,paid,-3.0,42.0,347,-302,3.0,9.027735042633894,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00463,C012,28500.0,2025-03-31,2025-04-15,2025-04-13,paid,-2.0,13.0,346,-331,2.8,9.148770409186145,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00972,C012,23700.0,2025-04-15,2025-05-30,2025-05-28,paid,-2.0,43.0,331,-286,2.4,9.343446901438464,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00103,C012,22700.0,2025-06-16,2025-07-16,2025-07-16,paid,0.0,30.0,269,-239,2.4,9.343446901438464,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00592,C012,55100.0,2025-06-25,2025-07-25,2025-07-24,paid,-1.0,29.0,260,-230,-1.6,1.1401754250991383,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00352,C012,75700.0,2025-06-29,2025-07-29,2025-07-24,paid,-5.0,25.0,256,-226,-2.0,1.8708286933869704,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00182,C012,85100.0,2025-07-02,2025-08-01,2025-08-12,overdue,11.0,41.0,253,-223,0.6,6.1073725938409895,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00263,C012,374400.0,2025-07-13,2025-08-12,2025-08-13,overdue,1.0,31.0,242,-212,1.2,5.9329587896765315,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV01028,C012,38800.0,2025-07-15,2025-09-13,2025-09-08,paid,-5.0,55.0,240,-180,0.2,6.572670690061995,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00523,C012,246100.0,2025-08-15,2025-09-14,2025-09-10,paid,-4.0,26.0,209,-179,-0.4,6.841052550594829,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00195,C012,53200.0,2025-09-12,2025-10-12,2025-10-09,paid,-3.0,27.0,181,-151,0.0,6.557438524302002,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00025,C012,65100.0,2025-10-02,2025-11-16,2025-11-12,paid,-4.0,41.0,161,-116,-3.0,2.3452078799117144,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00287,C012,407100.0,2025-10-25,2025-11-09,2025-11-06,paid,-3.0,12.0,138,-123,-3.8,0.8366600265340728,-0.79,19.0,24,96725.0,0.12,23.7,Client_M_12,Technology
INV00842,C013,100400.0,2024-03-17,2024-04-16,2024-05-13,overdue,27.0,57.0,725,-695,27.0,0.0,5.88,36.0,25,93752.0,0.44,24.0,Client_N_13,Technology
INV00957,C013,271500.0,2024-05-18,2024-06-02,2024-06-29,overdue,27.0,42.0,663,-648,27.0,0.0,5.88,36.0,25,93752.0,0.44,24.0,Client_N_13,Technology
INV00381,C013,150900.0,2024-06-11,2024-07-26,2024-07-24,paid,-2.0,43.0,639,-594,17.333333333333332,16.74315780649915,5.88,36.0,25,93752.0,0.44,24.0,Client_N_13,Technology
INV01106,C013,22100.0,2024-06-30,2024-07-15,2024-08-08,overdue,24.0,39.0,620,-605,19.0,14.07124727947029,5.88,36.0,25,93752.0,0.44,24.0,Client_N_13,Technology
INV01191,C013,21700.0,2024-08-03,2024-09-02,2024-08-30,paid,-3.0,27.0,586,-556,14.6,15.662056059151366,5.88,36.0,25,93752.0,0.44,24.0,Client_N_13,Technology
INV00144,C013,21900.0,2024-08-04,2024-10-03,2024-11-08,overdue,36.0,96.0,585,-525,16.4,17.812916661793487,5.88,36.0,25,93752.0,0.44,24.0,Client_N_13,Technology
